time,ch_1,ch_2,ch_3,ch_4
0.13,-0.12049040588193036,0.44484616259861715,1.926981206994609,0.21537311861591774
0.135,0.29991105179380073,-0.03208525469513038,-1.8764105542280047,0.015846785621819848
0.14,0.10415580821639803,2.507167710760658,-0.14843536650575093,0.34547294060898404
0.145,0.010778332246541643,-1.123187935667747,1.1883129164668056,0.7974231346385591
0.15,0.8380861037023041,-0.8623332981354818,1.4498484675953562,-1.3547969061330238
0.155,0.63547484076147,2.2390733727711782,-0.9419185781694887,-0.5176799826415722
0.16,0.14983222251324868,-0.45329479669059175,-1.5004825736405252,0.11874383223163477
0.165,-1.0105602411008936,0.5253359032603928,-0.8676807616085921,1.6016778776427512
0.17,-0.7299477151986071,-0.2687559390680456,0.8668227945072997,-1.1775587392963254
0.17500000000000002,0.28232709014965207,1.3620099098279508,-1.5526160790157049,0.23950101407782687
0.18,0.31631098668516433,0.8382510642140508,-1.180522518441341,-1.2640284206475354
0.185,0.5799302380213783,0.35497334563766675,0.30848152275035734,0.40443688190145655
0.19,-0.6204761415310559,0.29180227720843843,0.3526210533461161,-0.6548028379789329
0.195,1.9268824111147014,0.5349408208817322,-1.1301955972327038,0.7176615086037744
0.2,-0.9120150534451693,0.8497512205246042,1.2212621957895562,-0.7580157015695583
0.20500000000000002,1.0276008443444733,0.47700564203664975,0.8862848750946415,1.9610176977540987
0.21,-0.17960593645672923,-0.6879539848113483,-0.823732250079382,-0.750028105419297
0.215,-0.009762714665527819,0.4084909695652198,0.34402979407859535,0.8945222437846001
0.22,0.08189703722022607,1.5224292224996359,-0.19576168789563703,2.789064311931938
0.225,0.6961179637337975,-0.7867069404474912,-1.0004418820923209,0.5529230312119766
0.23,-0.15145739404972475,0.7860058853682179,0.5452430158496709,-0.0008235213807466918
0.23500000000000001,-0.7732342621490863,-1.441287768766546,-0.3729554961477024,0.929958250242791
0.24,0.2892065386905825,-1.1706259841516096,0.24829372041156053,0.4604301742892153
0.245,-0.8071920443326527,0.23039049781400822,0.1348741103144802,-1.0663049059621428
0.25,0.4360045928683987,0.6390017588883499,1.1612684756953924,1.1320192845550183
0.255,-1.2979010667578479,-0.8580567387158796,0.5948035684079029,0.593554252111452
0.26,0.5963662689034896,3.9340500732521626,0.6522090932906088,1.2168842227780408
0.265,1.036869824907262,0.7342593127198579,-0.23240118322628572,0.8418372819073271
0.27,-0.6884084921812048,-0.15240188438364194,-0.4009468254727365,0.1662908617426895
0.275,2.4006231168132133,-1.7813006424520434,0.7722247405142184,-1.526751321049947
0.28,-0.3844203363017955,1.1764621264550044,0.1517915485831008,-0.990233248441668
0.28500000000000003,-0.6262460641278631,0.7686553940667809,-0.6413089865850317,0.30551623471407996
0.29,0.13617472171738243,-0.5609974657922482,2.234546971138894,0.7245219041315799
0.295,-1.9329953623764404,0.27860153905059426,-0.5696392404872214,0.9445805590773906
0.3,-0.6988300811398384,-0.021045784174036714,0.5986779362733194,0.9594458514629838
0.305,-1.1050632414401813,-0.23926807022535346,-0.37971214554536126,-0.558096066958117
0.31,1.862228974306527,0.5017564449863856,-1.164109220309615,1.014636681080206
0.315,2.2204715443203433,1.130780607858857,-1.4210546186463033,-0.38591872555854134
0.32,1.3667661394438262,-0.6078144753615773,0.5436744184034319,0.8744890436865402
0.325,-0.8255368238998267,0.041868291616456166,-3.1398736923908164,-0.9229939936560336
0.33,-0.14963684700821964,-1.1448518775799088,1.735342608316576,-1.327210073575692
0.335,-0.3355765414957779,0.23520852248729718,1.5457412342673214,-1.3313942059782335
0.34,1.269167307115987,0.11623661598061438,-0.8755050960869236,0.5681070292242981
0.34500000000000003,0.3065978140820267,-0.492678758650238,0.17734020349857554,-0.27777547835320326
0.35000000000000003,0.22258896594951927,0.7712022952193176,1.6950884368436234,-1.1287438781285777
0.355,2.2436374210513903,-1.8414837531273784,-0.0411810486404597,0.6989212528796998
0.36,0.3931272482097233,-0.5105641393459033,-0.09598686988258474,-0.38086555418414253
0.365,-0.4756991491208885,0.9632677048443482,0.47068109378837053,-0.579243987437331
0.37,1.014794588771546,0.4224942342149046,0.9280568321772553,0.7448235552619076
0.375,-0.7122723289941199,-0.443458358269017,0.8640162870512145,0.7270929473614175
0.38,0.0973479045477142,0.23557688182064435,1.3959143943002872,-0.4733218903239676
0.385,0.6668725291909986,-0.08241750441293307,-0.09790605520625946,1.2185520000081513
0.39,0.9467159643857336,0.9348092513983423,1.4267784225520328,0.14230345703046277
0.395,0.804775856891177,-0.18744387099724286,0.4469892380846553,-0.007320168771471416
0.4,0.2213409085751456,0.719501969019341,-0.6938757396510451,2.2167322192678878
0.405,-0.8801516071654535,-1.0883228384534835,1.2839766478343164,0.9175284682971844
0.41000000000000003,0.7515051798938462,0.755730872105971,0.11513858999477646,-0.7698690086441404
0.41500000000000004,0.2047082523007563,-0.5482580174050817,1.104023427524781,-0.018153687395108697
0.42,-0.695076443647563,-0.19096508850804497,0.543352207420573,-0.43330379965902643
0.425,-0.6902838705837451,0.37562373647459874,0.3769030960914092,-0.37500665038844333
0.43,-0.337587310958135,0.3655009320178241,-1.3146333468371363,-1.2740127797163674
0.435,-0.5834800740221878,-0.07848300448159909,0.4458717128282528,1.6103203641798
0.44,0.9941355909606819,-0.023462562204764503,0.11745975985597377,-0.8660533968791462
0.445,0.11947330533198294,-0.15067219759576503,0.4607050016624623,-0.6892445022279501
0.45,0.6588420672607869,1.6722344660221924,0.030735404562757043,0.5412072751185562
0.455,0.8311472796611772,-0.26021718393577153,0.36509576976048147,0.15359568873185955
0.46,0.24018572978381977,-0.6305001526204784,0.16701980549393075,0.6405079224804375
0.465,1.5951581758024262,1.1032853940925915,2.297197025518941,-0.623332994880665
0.47000000000000003,1.017838720134814,0.32886008915248766,2.3353210166318084,-0.6627802019410156
0.47500000000000003,-0.692701679564624,-0.4523724828278701,-1.9768755616936549,-0.378734859064609
0.48,-0.6106118707651805,0.2989145772647251,0.49027676656567687,2.0246916300044036
0.485,1.1004437913066885,-0.426883702541765,-0.7483947182277199,0.6419391246271438
0.49,-1.1687155722042553,1.9829764006707407,1.330957755537674,-0.31765801728831783
0.495,-1.5601207079966275,1.5068861952596637,0.038473975841632466,1.3908301330677122
0.5,-1.4399191616068934,-0.44486652576629915,0.15975219690565687,0.20148909095221576
0.505,-0.2940638231350362,0.7788515806917062,-0.9116187810383869,0.013622163322913938
0.51,0.2777888915395512,0.6719320938864014,0.869108137916542,-0.9671488320102166
0.515,-1.375130853819417,1.4366601388147147,0.49129732889579714,-0.5895032196403481
0.52,1.7116237804261276,0.2761464391964634,1.3397689889674311,0.2279902863137137
0.525,2.222706633981062,1.917299551542279,-0.0870054393799988,1.1335296600534301
0.53,0.8088199644126188,1.5320755723598198,-0.8014794457526333,0.8494954748259105
0.535,1.2233521942790142,-1.5938117789936879,-1.0183308052363487,-1.8743044703306742
0.54,-0.10299706218306431,0.8839520280574554,1.6687668243575215,0.24050455268126852
0.545,1.7965057402675821,-1.212211263518601,-1.5354922446588644,0.11234249579967154
0.55,0.553434409061953,0.1366742120285526,-1.8980731399172308,0.0802489206098573
0.555,-1.1336234465591115,0.84051860277578,0.5374443000425899,-0.7690337323816137
0.56,-0.341545455749435,-0.886892060301693,0.10964236431408665,1.1274637820884967
0.5650000000000001,-0.8119308778500252,0.677841684003363,-0.3564624498869223,-0.6190776637768256
0.5700000000000001,0.06823680014107168,-0.8599751623237446,-0.37838214525155256,-1.022610732493219
0.5750000000000001,2.1414625548060178,0.21200097386135722,-0.5229880861029568,0.39071733262385056
0.58,0.06587788966579572,-0.042763660176597246,0.7923726394000505,0.9357136494039304
0.585,-0.3508284496075822,-0.39614554264173474,-0.09537899914869871,-2.1222484667326396
0.59,-1.3340533788462792,1.5480119507967973,1.8261053968535566,-0.0678983562041055
0.595,0.7591578440015603,0.49385103548933,3.2614816894010317,1.3021757923803707
0.6,0.056144684861572425,-0.7714781642580868,-1.4223840439152335,0.38752591220956206
0.605,-0.5708288901657779,-1.2367318544791486,-0.4610510291240012,-0.8960261484958697
0.61,1.874121237941465,1.0686193598183507,0.17900696155228282,1.6669237417589264
0.615,0.26580381285369964,-0.6728486961221823,1.7115595824757386,0.72734554889074
0.62,-0.8473566065655559,-0.0004491303227076582,-0.6857287056238569,-1.1929101832034357
0.625,1.1175192637141862,2.1007583566526753,-1.2072258576365964,0.7543109528731158
0.63,-0.4578505729831289,-0.2943333876259979,-0.3996019281001709,-0.6711987735411178
0.635,0.24276200126051,-0.6367097430953548,0.4646971990955219,0.14400226386654608
0.64,-0.04326121344780853,-0.7118768286229966,-0.3810844971497315,0.9510780592443573
0.645,0.6980485497958562,-0.7804238826270755,0.29646366760070136,0.9485184855432645
0.65,-1.4708313358039815,0.7419341376973254,-0.4640498136284564,0.7691726139105497
0.655,-0.5632445879238845,-1.6048675320458867,-1.4275278692645303,0.24809951528001437
0.66,0.46117571957831316,-0.7028634072475772,0.8400456766342053,-1.4600668444121285
0.665,0.13681008018578344,-1.0081263209293565,-0.44894622896905917,0.250288550149514
0.67,-0.6560888279157779,-0.18023100686165083,1.210617346582615,-0.37256733215497423
0.675,1.0414492913676963,-0.9239496753550637,0.7355613572178372,1.6473257999604547
0.68,-2.264456709630647,-0.5897074649738347,0.7842599176771821,0.004142404453649384
0.685,0.5797622302021914,-0.39536882988493793,0.29520614430378256,0.052939121438803166
0.6900000000000001,1.3778249258657105,0.46446370750711624,0.5476455262811053,-0.20183410191656426
0.6950000000000001,-0.27613892552984187,-0.22109088927696927,0.6059194409209485,-0.20951718227761132
0.7000000000000001,0.5026645026789492,2.288290444427975,1.0840143492142287,-0.11313388638530478
0.705,1.415523814051509,-0.19376548113398723,-1.8238146432902897,-0.79377641902984
0.71,-1.6550638981853762,-0.1357854612008292,0.23414640203003115,1.8921653351157621
0.715,0.5440713984090649,-0.001956504163961953,1.0465496058283914,-1.9939912843629828
0.72,0.45417244143403235,0.9894230772124333,-1.260028362454375,1.3623119265323955
0.725,0.5584659924223716,-0.19531832897284374,0.8527514510342424,2.4906624427323534
0.73,0.4032453705779459,0.46959970181978683,-0.23798178402079337,-0.628465253945341
0.735,1.0531222777326938,-0.6332973647204191,0.2943526984078406,-0.25487098557666854
0.74,0.7031714337914081,0.5578537133319645,1.2617315523029156,-0.285824790809731
0.745,-0.04428039307244874,-0.7531691735613848,-0.21869871785518885,0.6028950352657745
0.75,0.9839838665151253,-0.695170074307852,1.0966011699754337,1.5826331086747243
0.755,0.6418286203908506,2.105189529725216,-0.5453954819364233,-1.0162609861442673
0.76,-1.5489303185935346,1.725834241799927,0.8841555866648017,0.17420525940028886
0.765,0.5111525018403162,-0.8943051717778806,2.676935855137322,0.3604050574957234
0.77,0.34197033364362206,0.9583421629374215,0.7135847707754424,0.45645956331786053
0.775,-0.5565095483150252,0.7054332642662824,2.11598940360532,1.5793849532852644
0.78,1.8285385927220634,-0.275863710348519,-0.7542528541759146,0.10956504598301811
0.785,0.29246161449485064,1.3309282206771047,-1.4557279275086632,1.7662870216667699
0.79,0.08011120325498014,-0.18876196811345047,-0.7739852734261982,-1.4167375700318003
0.795,1.062669735284295,0.3128171185107844,-1.0504617484186733,-1.0555796207412356
0.8,-0.09490786223927056,1.9098983623402506,-0.01871451431274712,-1.2622661160672486
0.805,-0.0034909186637450684,-0.030471424325471202,-2.454634497519373,0.1879572789043868
0.81,0.012690532653988174,0.9398314276760845,2.092581157808011,1.3701900924104236
0.8150000000000001,-0.023893114732712217,-0.8615303329195518,2.8183553790719786,0.3042140098366065
0.8200000000000001,0.260292962687092,0.2222385836641425,0.4444484315420011,0.10200325885020303
0.8250000000000001,-0.3259326726640325,-0.29912960702418834,0.2149760640002054,-0.29569543691756117
0.8300000000000001,-0.4637532300074189,0.3555227803616423,-0.005884664751109769,1.7530855412524338
0.835,-2.4005164957126572,1.3419601646028168,1.496538505177984,-1.8229369197277945
0.84,-0.09087599326246837,-0.11962926517791106,-1.1557000938999409,-0.5260050867729948
0.845,-0.8574084417892625,2.005437847100189,1.1888457968240274,1.524722498670725
0.85,0.9761927719184206,-0.8745310633420433,-0.269999558404588,0.7438952691031038
0.855,-0.9662563088347729,0.9688699302295605,0.015546101899037601,-0.11894930749242477
0.86,0.9681797350942449,0.7014830783767931,-0.10374639892832671,1.4165495702550013
0.865,-0.8224978325308188,0.8745011020133423,0.8516667530374623,-0.05098094424491173
0.87,0.5860416935524727,-0.9912049050749485,1.1839356905172558,0.07500653486736569
0.875,-0.2614737381610651,1.3102585081948637,-0.44309440818478485,-1.1472120140055853
0.88,-1.2940418585432558,0.8685972663262875,-1.0178420375156352,2.0173814969650126
0.885,-1.8180066519111888,1.9603791242625714,0.4749402231751516,0.16720964410214084
0.89,-0.2796634946555825,0.6643917065054378,0.22762088972851865,1.368557474169889
0.895,0.38081345903063396,0.41688757183047187,-0.09702640184526157,0.20964018664752684
0.9,0.5757151663815575,-1.442254995167127,-1.0802720246162147,1.0111774915122134
0.905,0.440103778541272,0.08525500406065098,0.28767227347872326,0.6168200457750012
0.91,-0.2691990542459236,-0.5077440993388748,0.4664058811611195,-0.7078121515515942
0.915,0.6801329971038681,-1.4307033628484442,1.3010358787150398,0.7444777238024392
0.92,0.5292269076810102,1.2558881573126484,1.9386716178297112,1.287567238385265
0.925,-1.5663628223325794,-1.0050655577366356,-0.35030716869661294,0.3006024592098997
0.93,0.7934819557833381,-0.44992087783925044,0.4625896997912935,-0.4795599970391074
0.935,-0.33438606362360124,-1.1295293574798753,-0.6461015067425573,-1.0745528662479866
0.9400000000000001,-0.6974354447332387,1.3320796048519334,-0.670961080587849,2.910819873081485
0.9450000000000001,0.7730590299319727,0.4645772527459574,-0.5786166511301298,0.9800510084600746
0.9500000000000001,-0.29459613731170864,0.4030515035714267,2.84112622719486,0.18498178920141542
0.9550000000000001,1.4316128013187144,-0.4208369500928488,0.24735098453607687,2.0531401106685485
0.96,-0.34333258322438914,2.096083032560307,0.9913864100188536,-0.2788323013308894
0.965,0.9173344137914827,1.2574811243626915,0.9067366369531583,-1.2852980451544944
0.97,-0.4409211130275732,0.038697427245790644,0.2117826336972491,0.9068881603479734
0.975,0.46520362695489315,-1.047841732688462,0.6677004770276025,0.8980883713054624
0.98,0.8485767996421736,1.3695670772657556,1.122708506260038,0.7479664309395705
0.985,0.2199015157372777,-1.3708937063200661,0.7196854463285105,0.49775491435903585
0.99,0.5629240770296615,-0.9854033359860217,-0.7897113005739744,1.3444980931671915
0.995,0.25306522315609997,0.9741210743853794,0.3209387531432143,0.32237651650849825
1.0,1.2321764321222344,-0.22215210207113734,0.39001340308722,-0.16838266255880618
1.0050000000000001,-0.13933425275416833,-0.014010148790492116,0.51729574631186,-0.18358664698532984
1.01,1.5521845356540505,-0.5981788921389743,0.10955676591917057,-0.1433026481936453
1.0150000000000001,1.7446698042079103,0.49424669636575214,1.3295364593228123,-1.1878684531827945
1.02,0.5660027573980182,1.1885832871521964,0.3812364808041836,1.3644328665941106
1.025,-0.2170783374374302,1.7095575528485218,2.5991082362821922,-0.06262844777671711
1.03,-0.14403775055625945,1.7548492479622133,1.8810369165752248,-0.22139525630875595
1.035,-0.11747036340535688,0.020931844829993274,-1.0417340573437763,-0.6159354927936975
1.04,-0.7001756179047651,-0.46383241625682575,0.2692802614605216,0.5381798813838229
1.045,1.855711336804878,-0.6931431967479897,1.2895332424673849,0.09122199976529227
1.05,0.25698981717405533,0.9812730189930918,-0.8162684947358103,0.6888632730105388
1.055,0.4741453933026417,0.8001444490977345,0.5968618289974038,2.76299332500048
1.06,-0.3288101777061488,-0.2220671484566505,-0.3142107198795972,-0.2465473126150875
1.065,-0.3272237483182397,1.4991799100958298,1.730667626978133,-0.26058291476119827
1.07,-0.5209616828601724,0.7828094466304604,-0.2408291540369153,0.9443257079995674
1.075,0.5155443490191522,-1.2031227868293795,1.8601265294979141,2.1084990012633744
1.08,-0.2989430098390357,-0.07385587929063375,0.5997110713702554,0.6483024706323754
1.085,0.9736112082655151,2.325271474359034,0.13811970809863516,-0.4832303089457692
1.09,-1.063034147057965,-0.41464495898535686,0.2831581080827651,2.1108429444743497
1.095,-0.20011119432179114,0.5412880563532788,0.30107720864162824,1.5058933781624644
1.1,2.8456444207479663,-0.21215677804597577,-0.17072744764387726,1.3628728719434169
1.105,1.0018122291019007,2.166628065211623,0.9038489248015531,-0.03937135131147035
1.11,0.9117811572806015,1.4298299071712,1.1416085077856564,0.8284003576955901
1.115,1.3890034339029496,1.4916243347594684,1.7044877353513228,0.9710386319034383
1.12,0.15640990046786782,0.470241667218045,1.530036947293079,-0.4934076902025139
1.125,0.693397333037993,-0.06861478816226885,0.35346884709990933,1.6031758867723904
1.1300000000000001,0.5170159306703428,0.37235341080658824,-1.0339392783294798,1.07217042867766
1.135,0.972590665609006,2.4903612077733905,0.019328249514930007,0.5462568121318694
1.1400000000000001,0.5776765615872335,1.9057461576399526,0.23299734548952616,0.6073144036468174
1.145,0.9373725408833977,0.5160851543232166,-0.1169575833836698,0.5235660240651661
1.1500000000000001,1.404287682521598,-0.6958593667492343,0.46362560680870196,-0.36946488227734725
1.155,1.5268791996410718,-1.1913543340675454,-0.2270892765553591,0.7090444457807501
1.16,1.8985299629514663,0.26725567264413796,-0.2221935929760725,2.2141630031577155
1.165,-1.1138378903323476,-1.8646299465361853,0.7741904601372289,-0.16787821426871463
1.17,-0.6858900288623533,1.0436992355677133,0.5791435020395588,-0.22873584246836837
1.175,-0.9437981419160077,1.2089635850350313,0.9867074347135476,0.23733039297550373
1.18,2.184303400108178,-0.7324183622656404,-1.1878587668642266,-0.35424166582073224
1.185,0.2932372023795533,0.582162668057743,0.09758716087872124,0.6908786152493479
1.19,-0.9115627348292347,1.7837412934344692,0.2578255109686408,1.4572725209493376
1.195,0.6838521509324024,0.7978800237084822,0.9108940847869019,0.788835364572013
1.2,0.9849963128318882,1.6714260830967758,0.5387947226658144,1.0512773105528566
1.205,0.2536812289849774,1.783534138721677,-0.33297537878706557,2.14435735618302
1.21,0.30439895354933083,-1.086218197924374,0.4726613191044635,-0.3364947532812066
1.215,1.1863370334663275,-0.3069304948247879,-0.10048994873717648,-1.5438472464679278
1.22,-0.10547966634267425,-2.0770526737225543,-1.237076170579321,1.1072413090506998
1.225,1.1337565569469894,0.773413960081122,-0.6190197448330558,0.30024504215417736
1.23,0.3454801704061679,-0.809281979695806,1.852481011263887,1.2264450000724076
1.235,0.12924140156223923,0.37709141438643395,0.5585883833394556,-1.6915292930323875
1.24,0.10414760237882767,-0.33065926309837396,-0.6502950249954909,0.0702246920134697
1.245,2.150127453820703,0.9932837882381906,-0.21873806281161606,0.9250237083273394
1.25,1.7529088271792759,1.2781870735060425,0.41318376051344785,-0.29338338711230016
1.2550000000000001,1.052885678399727,0.7481477502078866,1.2498555848138693,0.9898341664681065
1.26,1.405320553923978,-0.1794673729559253,1.6731619042389685,0.5533674432970423
1.2650000000000001,2.432130673763476,-0.3323180169513572,2.09283360430346,0.5547805846008584
1.27,-0.2934497621035328,-0.125917592543406,0.037620933316595384,0.782134187912832
1.2750000000000001,0.881898636917094,-0.21463685505698454,0.3347085566206116,2.501333507493458
1.28,2.0876976825446647,0.7964781821179855,0.3981579906121537,0.4801858391622147
1.285,0.9747602941570915,-0.6615502437717307,0.10386578400332974,-1.307341752450915
1.29,0.7615496876988026,1.0095225047962644,-0.12085989720585055,1.936313328383556
1.295,-0.8623584302588896,-1.1009676474663685,0.5878590513034234,1.410505535355606
1.3,2.0484120051685744,-0.09439994915823424,1.4431651471420013,0.3259758442099986
1.305,0.19293049742411242,1.2492177348516045,1.0178806757783516,-1.2108343596193174
1.31,1.8431680228371756,1.7467190272587314,-0.25893502839824944,0.762431206548689
1.315,0.8617241166732468,0.628367696214415,-0.1826112234549122,-0.30392943754754365
1.32,0.34320248768764167,1.5414855779384515,0.9123567132735193,-0.001857773407018981
1.325,1.1415142581376496,-2.4787270731407705,1.5185812478614082,-1.3698982312887948
1.33,0.008429944966237446,-0.7487990082567743,-0.9238105893515359,1.531697673747889
1.335,-0.09577863640837886,0.7184264466342283,0.32500198602432845,0.848963392126634
1.34,0.4497924637723464,-0.9100216514764785,1.3692373921592311,-0.12078601044922144
1.345,-1.1825669992080599,-0.05410026151422126,1.874774690086002,1.2242366415651842
1.35,0.026403400407370603,0.02579783049680101,0.05342048359784718,2.451803518376071
1.355,0.758027920763609,0.8061341157231253,1.4063759225638979,0.6148816275585692
1.36,0.11808354454734876,0.1807758412830736,0.30552443095398796,0.3399034538582103
1.365,1.1057847337627158,0.43010107593303537,1.1107952673413153,0.29743861001715366
1.37,0.45781614796045156,-1.6190197268877466,1.2955086323468423,0.7256694335423537
1.375,1.3782130926596676,-2.516052395393674,2.468577687580743,0.2406133546448417
1.3800000000000001,1.4894040722432405,-0.6586846716198069,0.9939951605682936,-0.6721943076679322
1.385,-0.2415331949842593,2.296267119578332,0.19155336494819925,0.5996686388912686
1.3900000000000001,1.2533142340934287,0.8789283913772794,0.5336654085482512,0.7482075058709
1.395,2.7876690438478136,0.3266346615759529,0.5853525053245058,1.4349078546171503
1.4000000000000001,1.4907825543458784,1.5722869269482747,1.0239868434170791,-0.7577482913425889
1.405,2.019687514140028,-0.7600894111797558,0.6888914470779655,-0.3680198681804257
1.41,0.3231131835063743,0.7160139404028476,0.7086087455496399,0.8091722843346516
1.415,2.001954525402186,0.8417775578575191,0.14408662105289052,1.352330424631897
1.42,1.5787016397081524,-0.8383766643534808,0.9866312206333697,1.09040389309441
1.425,0.09265170030917286,1.7659220169807845,0.24015961663663768,0.5157916571407075
1.43,0.21812358100442444,0.4067744528697616,-0.7050796816069078,-1.0488554773060004
1.435,1.9866768091916773,-0.4547896023516228,-0.5992206034896022,-1.7612183676370097
1.44,-0.24581753162119285,-0.9299455773391891,2.0351593762046787,1.4029613054109435
1.445,-0.29403753918250375,2.646548611339529,1.3758782929868143,0.06928142248659758
1.45,-2.1043282086857276,2.6860200787785864,-0.9944949605757509,-1.2503212407690467
1.455,1.4186087391346238,2.8357907134642564,1.7803111256355018,0.9599474271773432
1.46,0.9917495409892036,1.2504107581042254,1.1559237891106828,0.6781866232932934
1.465,0.502149277292384,0.3353550454409855,-0.35601641552616836,0.11727309647373385
1.47,-1.2940595944261,0.3005575929745356,-0.5896938873816321,-0.7046920974464856
1.475,0.5797364803970237,1.7918446155881447,1.3181589352458585,-1.170658274379632
1.48,-0.5888446441348993,1.3415546804236542,-0.5817039011028713,0.17615034243841365
1.485,0.9517727990806157,-0.5666237548075714,0.5070962062020237,-0.9323047948621406
1.49,-0.19871370109565284,0.722435876998098,-1.1903397906761084,0.8431286808159599
1.495,0.38394541269651894,0.9560731660403481,0.6274973456878616,1.7677236415970443
1.5,0.529732999835381,-0.02489704393777925,0.5268060002197575,0.947806526223862
1.5050000000000001,0.45428986074189104,0.4460214816200691,-0.2965618973905689,-0.25747112713476167
1.51,-0.9962581895831466,2.1559238254034865,-0.8375161531747382,-0.28655811557936034
1.5150000000000001,-0.31114690203394274,1.302184740479696,0.1123106852432269,1.6550024362089886
1.52,-0.26532099888527655,0.6871637875823939,-0.42717742790116536,2.5533187531319803
1.5250000000000001,-0.7785235603170011,0.7188955689395393,1.0428517396446102,0.8228739561640099
1.53,0.2246883957850179,0.2801553549293,0.4537875266418358,0.2629740530342376
1.5350000000000001,1.3747523211097048,2.621396205906146,-0.14661858069303857,-0.9589297752642829
1.54,0.3234842504629589,2.991475636468532,-0.3919082691555171,2.0508831042582814
1.545,2.0903561434229405,-0.14093291236149486,0.9816384085317751,2.041051952475038
1.55,0.03441254614979383,0.20995992703491914,-0.16814062681136283,-0.601216443555586
1.555,-0.23485638161362615,-0.8095191033098756,0.44850463171160704,-0.3555520676062605
1.56,0.649083861388654,-1.140597696605721,0.7461781818123634,1.2488269112068309
1.565,-1.5775650056511237,0.7902272067679038,1.643839629393624,-0.7934703817708737
1.57,2.089611603644289,0.8360582261726308,-0.28797263895182323,0.3612701391488796
1.575,0.9762305932058575,0.49390907209654655,0.9566596731305043,-0.5027699123952312
1.58,0.5881248440571489,-0.9949504768839093,0.30753795867237055,-0.48514362144371886
1.585,-0.3159097162635757,1.6557134015366282,1.5109303469204598,1.028758347233368
1.59,-0.6718404735234944,0.1040638414542826,1.633569991128268,0.5621892047889893
1.595,2.7406497460619104,0.8146380454745881,0.6133693225702477,0.11220374187771476
1.6,0.5557048675332894,0.2696941263704641,1.1302726394395979,1.3788662795455915
1.605,-0.36298590767402844,-0.9082294007238569,-1.4132018202693755,0.9309948797464647
1.61,-0.679527638131332,-1.7290516249099412,0.8124175725735057,2.916838485475332
1.615,0.41859928859176493,1.2631609745833001,0.5064995586792232,0.32578054694051556
1.62,1.3445737238851145,0.13522269670869458,0.6928895549692489,0.7471950470933595
1.625,-0.24177037146600266,1.418362431713569,0.25136032548163745,-0.3294250773157986
1.6300000000000001,0.9636485594200511,-0.4713292659413897,0.4553198732187758,0.418019719205444
1.635,1.5138486996671445,0.9026513667155193,0.40292617509042256,1.2457194330358536
1.6400000000000001,1.8189708771141395,0.9865736344486884,0.43911594794020675,-0.8830729042533334
1.645,-0.6355443724382364,0.12434458628246858,-0.17994291152214692,0.24259798765169022
1.6500000000000001,0.487020938399079,0.9600637678587026,0.3598722354428806,0.9168726573281738
1.655,0.49564290358877217,-1.5442980775752193,-0.5081669050401023,0.28708093305703647
1.6600000000000001,-0.7777330342446899,1.0318904385926222,1.9627125409401152,1.6507235602937342
1.665,0.21930779419630145,1.9234768019764614,0.5814181223286212,0.09566469400846977
