time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6
0.212,-1.2833893239607765,0.037643978921157284,1.7872008957719852,-0.5055492439510523,-1.5076137346588996,0.7580321003578635
0.216,-0.9477946565208022,1.0646633286945923,-0.3261188436364073,1.2889690893802066,-0.15788472680733184,-0.7610120850915321
0.22,0.2723797447700145,-0.23446369565686445,-1.1715283053526167,-0.14485205845250013,-1.2423685624437586,-1.6163506547668254
0.224,0.14549253874898055,0.04184540020912641,1.5431744560931526,-1.080766293585202,-0.005039375199437328,-1.008340861108325
0.228,0.853203240419569,0.788693103682749,0.32159656859452823,1.9590208729456893,1.3811380861270324,-0.5110515761384365
0.232,0.6408805615622256,-0.32714981701470686,0.07705633027046757,-1.0614439179157884,-0.04003897590547495,1.6837426462470158
0.23600000000000002,-0.7375388279259918,-1.6311340042173084,-0.4046321822295637,-0.08133183458638893,0.09507267085782513,-0.6716797517820664
0.24,-0.5151794643859444,1.7495111225918831,0.6063961688861905,0.028637182229794417,-0.39358209805393457,-1.8481356142031151
0.244,1.9892405726598053,-0.6574168639635227,-0.4629679516389777,1.7445040660538458,0.77626944170434,0.5064743921685513
0.248,-1.5466848334298928,0.35434878211538007,-0.7135594681650836,2.171471623821867,0.12805520138654228,0.8347525578982978
0.252,0.053072309849100885,1.3627810217395862,0.25541535343135463,-1.2676570417294581,-2.2717134496455897,0.1483910179768356
0.256,-0.8617318754166897,2.0448803522732266,1.0857889389650863,0.17026851739913382,1.1196053528350902,-0.6567243166783439
0.26,-2.7922750952670783,-0.6565723192721021,0.3245898642608975,-1.8904227202879853,-0.1126317358033301,0.6921541382330331
0.264,-1.2052206938607661,0.14799089985933844,0.6941867090121913,-0.20537019640586568,2.1474336544558152,-0.9482350527352674
0.268,0.2877717570127146,-0.14494325113423093,0.3498585526968974,-0.3749247634819754,0.8453074026751507,0.7470734449414702
0.272,-1.438661527743117,-0.8734142827896676,-1.0735666314012333,0.21982054845791985,0.34612993035660305,1.0826703135874676
0.276,1.029665773758649,0.585661393310176,0.2997329060014708,0.4305301945166316,1.2971762227403423,-1.3047601679556586
0.28,-0.5686611317541322,-1.4212547306391081,3.069928966705699,0.423126170083914,-0.5498255079603936,-1.8381032875042318
0.28400000000000003,-1.1922687756463872,-0.4640450653450134,1.4146299009291425,1.5141503024338716,1.2711939041613325,-0.14749859396823137
0.28800000000000003,-0.999005259766071,1.7886711807505167,0.6568645838829392,-0.005498746469159543,-0.32882560997215576,0.909403503106393
0.292,-0.7983136768171251,-0.7039937583780299,-0.3873263735509259,1.5144487738583927,0.040951932997253686,0.759983025453438
0.296,1.6692413938071589,-0.5466913011580032,-0.9016482445500554,-1.5815899226466354,-1.4911463313938234,1.0233820683740855
0.3,0.48285547377092447,1.6128166288833408,-0.602468537911675,-1.5335942661169855,-1.0056488531247385,0.8445496982309769
0.304,-0.6875376176618131,-0.7926753714580622,-1.0925691653608132,0.3522163913381176,0.7897076918760269,-0.019589950826717162
0.308,-1.3374082228632196,-1.1206640374484294,1.2453589803211265,0.30570094754472577,-0.4248742502619545,-1.2903102901462784
0.312,0.16971841483474798,1.643313529865135,-0.7663032371040395,-0.3521604184018051,0.004838033530983088,-1.2815904197197345
0.316,1.2188236452819832,1.1319752656683193,-2.3286330088459772,0.4930452076341909,-2.319447898089831,0.2544757394419481
0.32,1.1866326303286836,0.44677647272846815,-0.29277715069921106,1.350480431651615,-0.22253075124952287,-1.3215964297404448
0.324,0.012820684660359434,-0.7147775691508441,-0.43080611541614927,3.576134077435065,-0.07980165420413914,-1.7600594688650448
0.328,0.2131627407307203,-1.1716378623301424,2.076971319320317,-1.7353228754922068,0.4178539893519762,0.6513537066522163
0.332,0.5429139663994919,0.05860705230367879,-1.6473005342581661,0.17894081249714636,0.12010052383709038,1.7311606175184495
0.336,1.3413625006906915,0.4398817220789618,1.1432612018818928,-1.6220306145743042,-0.483190220467852,1.439487452765354
0.34,1.481404489319976,0.9631440312775116,-0.515199639181384,-0.07498040638805249,-0.5327269540701955,-2.142734956521845
0.34400000000000003,0.19404541517204862,0.20746539805834133,0.2593867148261192,-0.33040158593121743,-0.4504250163049076,-0.8484417500752253
0.34800000000000003,-0.698556735496305,-0.6571511626330429,-1.2445520863570123,0.8671601804171817,1.4370016188406198,0.9696778413044933
0.352,0.024995332025963563,-1.3879786288935803,-0.5189021285487099,-0.06966633941733179,-0.37406518048546145,-0.23448249132721544
0.356,-0.5187665315669876,0.3554401862150351,0.6809821074071378,-0.6161248966745688,1.9899117392260954,0.9632713517510753
0.36,0.6448148213703212,0.7269578070245497,-1.00800587494425,0.5035105269793405,-0.15634679579517954,-0.2792000988257681
0.364,0.4799848032708217,-0.02687369671975422,1.553641954119243,1.6498096775364686,1.4929268218698901,-0.38598416572304856
0.368,1.323542741511245,0.08387550183851536,0.8056699619270927,-0.36005987432174497,1.7972677741893583,1.0089573717333193
0.372,-0.5032350938668383,1.2573864720339711,-0.4590955241700671,-0.4548326787692684,0.804739273074123,-1.0396639869893567
0.376,-0.6399711177732307,0.035181656878100424,-0.02388921392919366,1.8073245234518007,-0.01703702095690781,1.167888951873559
0.38,-0.9809536478449414,-0.27456945411102174,1.2326028125877238,-1.447700281015692,0.5208131307365589,-0.7401118879513492
0.384,-1.331501504458253,-1.4558640643432226,0.2005456225281409,-1.677494064186485,-0.4180101782279819,1.43729911744335
0.388,0.9841465546685754,0.2688538472921413,-0.1989024996607022,-0.05388936026475809,0.9616568401629781,-0.8805165681541576
0.392,2.1174182368013934,0.42992614531964934,-0.4638575033614342,-0.9477913098792896,0.9287046067082856,0.12398093228824428
0.396,-0.4658179340663989,-1.6563060581686686,1.6615771959879013,1.2847071843500235,0.39545666644085836,-1.2293388003721848
0.4,0.5582519311518082,0.7095678336044092,-0.41209484946503044,0.5872745626991079,0.4136307836389371,0.8423542014484795
0.404,0.7703126350859786,-1.5740012391760967,-0.6670984572193057,-1.2010908445531343,0.829625413930833,-1.1051441866228815
0.40800000000000003,-0.8299996340179178,-0.2322307441391205,-0.9213347136281985,-0.6046841557993505,1.6559963022778255,-0.8894574039463953
0.41200000000000003,0.312070131774401,-0.3175376961954983,1.7445594069795762,1.5145369654150735,1.1026150378408603,-0.9618818471992249
0.41600000000000004,-0.4210437776624538,-0.4823090846262296,-1.7151953768184387,0.7934417869148492,0.16507526982786752,0.7621216682582448
0.42,0.5100765791486582,-0.47412642976838754,-1.376550426834185,-0.47262340400709674,-0.06426198024420736,-1.1190411112262049
0.424,-1.0952427249631587,1.9499028285233455,1.4876800327521644,0.07113127791227858,2.390570579931552,1.0162748608058938
0.428,-0.34525245329413395,-0.24628761315751452,0.06809962551752063,-0.056943988666260756,1.9084992349132637,-0.2545594526412769
0.432,0.06250804378495059,-1.0284818297349816,0.6289941845886872,0.19959457079025766,0.9909043807166138,-1.7057543216354358
0.436,-1.1170538872958877,-0.3907146945025523,-1.3824513089429513,-2.187531267787943,-1.2419477341914513,1.081939107671068
0.44,0.040598145458515505,1.6828031101851069,-1.3063149906965306,0.8094734965167347,0.12718015320110707,-0.38598654518115155
0.444,-1.4938228785783254,-0.5079992538055714,0.29985042807457146,0.5473013021288079,1.3735719637023929,-0.8747008339116157
0.448,0.6355583754441362,0.6858885394952317,0.236116675441738,-0.8299567221694721,0.43169888881407376,0.2344715579017391
0.452,-0.7587509319512384,-1.2385157347153368,0.3978708139821106,-0.3395259796457002,0.9700729608885229,-0.2530650242586153
0.456,-0.9347926498158068,-0.6942846767502076,1.2546567548588354,-0.8349187670832259,-1.891354267494041,-0.6002609557911714
0.46,-0.04899854409588377,0.40268141806968,0.5823546478976732,-0.8106077005433114,0.10581482242134918,1.236460049647633
0.464,0.524822078296795,-1.280809023884096,-2.155446053585961,-0.717283571000832,-1.0302410464405076,1.193237766406931
0.468,0.8224447717493955,-0.2075955108955308,-1.9315795773032636,-0.7119620130257923,-0.24937224932862784,0.22773645851516544
0.47200000000000003,1.3013826938364508,-0.5777825712650504,-0.3424865540553739,-0.4797086013616916,1.3042036015094784,0.2323357583209014
0.47600000000000003,-0.18096959497873213,-0.8458173166791367,-0.4864740678766261,1.0116872812736613,1.06168156763018,0.36125258606918725
0.48,0.8186688545820757,-2.1571937821588842,0.6909029017311736,-0.046231391915759576,-0.9322648299103469,-0.41342145574114814
0.484,1.0038246256068823,0.1823711315610129,0.29207252034478487,1.244301208830572,-0.4724226265352084,-0.46185581532933284
0.488,-1.232263938744451,-3.672899658160277,1.5915165432973686,0.13256458692092812,0.19909652449332166,0.29764943338840627
0.492,0.049544831704176555,0.7477649114580067,0.6276278044001596,0.0457589123529532,0.06412831882090485,-0.13678340531129704
0.496,-0.4132577396062658,-0.416379079243061,-0.7438738146464936,-0.2823049858247443,1.6819223964521441,0.3272320432938919
0.5,-0.3430695315094723,0.8594889619913822,0.5901100025596386,0.10183296163987668,0.24429866699572794,2.0769647551236448
0.504,2.5555496421388666,0.20336071921256116,-0.10498659666925907,0.6795560555252578,-0.8782598327258446,0.34900188698176154
0.508,1.531210489682657,1.7095108039094449,-0.3464186029383605,1.1969355205974,0.10211033220816741,-0.12848847305689964
0.512,-1.9271130595347576,-0.2724699432389499,0.2567583982384124,-0.46230859906250915,-0.03232934269333051,1.5405035228475163
0.516,1.7749751144524308,-0.8795994407968978,-0.7977264977284652,-0.9076037339611455,-0.2946897352272603,-0.9361194664900886
0.52,-1.6637242905935143,-2.5580871010489235,-1.0500732572909905,0.6632440836978986,1.1073967498422086,2.343337532404673
0.524,0.13658866751265453,-0.11996983394512001,0.4848948646509028,-1.3239926896178422,0.5199946728980823,0.9833982353845235
0.528,0.02431020104285764,-0.07693213458667467,0.7635205418319616,0.14429531632738926,-0.38920398946109425,0.6489294354214428
0.532,1.048953495828231,-0.060855977918207335,-0.17862319330283435,-0.6455781195453943,-0.38547691339368295,0.4525302417415104
0.536,-1.4059729881891432,-0.13155250565227497,-0.7913394691372043,0.13020244576864104,1.7040079646194504,0.32308640252233245
0.54,0.9011187273393403,-0.19584323914527774,-1.5535384307191418,0.5031305333555601,-1.259222780460092,0.9395057758006506
0.544,-0.9165068169183664,-1.1457257316741962,-0.06134629774658643,-0.7632279088601653,0.10228055587418039,0.6636959565429121
0.548,1.2761853764696955,-0.31694664759351726,-0.5258090364949071,0.37261844530117744,-0.864108686947493,0.10460149926146547
0.552,-0.10229587113555932,0.674089755065295,0.9406327529352181,-0.7084993708035191,-0.49746320419284074,-0.24079227855624824
0.556,1.9815592541293672,-0.6727393392365411,0.8699389987112781,0.5064378140426307,1.4529619106519798,1.5898176893875653
0.56,0.27487663139343615,-0.08546593596966777,1.746099123365477,-1.0749796216619674,1.050334827848314,-0.15802338948382255
0.5640000000000001,0.9151584077390101,-0.22202602833672871,-0.7615692297298542,2.125739966925307,-0.7130797416973171,1.8743206806724115
0.5680000000000001,-0.13289410189181725,0.8416040723495438,1.0406408950648431,-0.1314929204253901,0.44634138324798317,-0.7441334390915881
0.5720000000000001,0.9299916540646318,0.23321066237652052,-0.8543349543781842,-0.19770434197163758,1.140516527609208,-2.4485666825816357
0.5760000000000001,0.9287637222933804,-1.276672275106627,0.40098184878910426,-0.3122713958020528,0.7276691392622872,-0.1411318136534099
0.58,0.4470954901203409,0.12404051548371228,-1.3764929964993373,-0.6342429107767238,0.5159939345625519,-1.0943829087259869
0.584,-1.5808523798118672,1.396191221379711,0.7161176067756041,0.2077199690683701,0.9326910136173335,0.16326917205223554
0.588,-0.5083159463927417,-1.2866528447049304,-0.46222361903980014,-0.3718554173817724,-0.34402099362873634,0.9621360853975013
0.592,0.1472957430137127,0.13742874535899102,0.4856971137167985,0.6414923214213586,0.8462782040710147,0.16348399181841936
0.596,0.30789667443947455,1.2696485159456126,-0.0776998438113451,0.6461159976272509,-0.5091881091291913,1.2378285487250575
0.6,-0.6079372855869569,1.7844311779732973,-0.6226243458043965,-1.0116165169918334,1.3575301351081124,0.32708074937793596
0.604,1.2604785612013625,0.10288143500515005,-1.4970756386038186,1.2005215841586085,1.4249052047489872,0.5603701067592217
0.608,0.38718621962923777,-0.7220870657938311,-1.089705043841313,-0.8918738625970527,-1.2920086948278837,0.8326510552643328
0.612,0.23296561854649298,0.5001093255036214,-0.3340787335258272,0.037472751322799036,-0.5056737135282842,1.884668875740806
0.616,-0.2812990013701103,-0.8094314564627798,0.9113751343528956,-0.4836154503058956,-1.014054456335112,0.7289182138402509
0.62,-0.8306194581651559,0.672755817384044,0.430159370296059,0.45793886484820934,1.7214810069566695,0.3127758158956375
0.624,0.9475796972099968,0.01397004389828735,1.2950833655357794,0.18349170229541978,-1.0690005628370343,-1.5277206282964948
0.628,-0.08219537413775296,0.08078150057458743,1.4084457768915362,-0.4756863600738654,0.2129556842076448,-0.6765211687771179
0.632,2.12519641119438,-0.34402791554126083,-0.11302760103427119,-1.177120160700378,1.3523305248221529,-1.1547206904986438
0.636,0.010295033897592794,0.17704896020860414,-0.19746280987163428,0.08782245320056216,1.0587069107691351,1.3994579503241946
0.64,1.0608878700571842,0.7116375863156886,1.423829258579475,0.09164700770533352,-0.41584145677838624,1.1990222868619775
0.644,-1.1623823592387221,-1.555105535424327,0.588040003804473,1.8040835587258224,-0.6845370552426293,0.04212413300517786
0.648,-1.2579664206846979,0.027683319799168486,-0.871401610631718,0.7362935156737345,-0.36605003350747084,-0.570468517379031
0.652,1.9528508495402606,-0.5136724487324558,-1.066342736080593,-0.21022700545446515,0.8703820185297301,2.2461822061706673
0.656,0.34454604308855946,-1.2304307960843042,-0.424404117037916,-0.2888935650695716,1.8614029454814411,0.5416183480784069
0.66,0.4881900043288431,-1.2214513613167024,1.3894268914812382,-0.2772826715697167,0.7535688912137398,0.2442749085433224
0.664,-0.8989743169311133,-0.9703735006865961,-0.0818154878580532,0.5644436816185389,1.3915110091876546,0.15573019346843212
0.668,-0.43299805253073237,-0.6742840490831029,0.2551222443399888,-0.004291080028270573,0.10683534380792674,0.5913980370259417
0.672,0.865850009542465,0.5029875854183258,1.1221005058475861,1.2475635061789376,-0.8448707136785476,-0.5898607462658305
0.676,-0.43394890926671664,-0.8040232931561998,0.5579052971815353,0.7769861535090209,-0.39700691694751006,0.6200802344981183
0.68,1.4239445695155637,-0.7364815123008763,-0.7050753457492771,-0.32036564601326456,-0.6067145460779274,-0.6751338424713612
0.684,-0.6146997390342702,1.5451797097593918,0.5367752614914844,1.0586706890215687,0.60281633030969,-0.8186354322089614
0.6880000000000001,-1.2088482590108105,-1.629839347966933,-2.1247014069461203,-1.6735090687116345,0.2669024829959092,0.1730365463295589
0.6920000000000001,-0.1400961130395932,-0.03387345960976584,-0.26109813771243445,-1.08736302957633,0.9616614063384525,0.022513851132828253
0.6960000000000001,0.2584422824150438,-1.3646659089185806,-1.3063176106785819,0.8335161557298231,0.5835590805976977,0.9844610291568496
0.7000000000000001,-0.15498105987532015,-1.4566270170980757,-0.020131726065343573,1.1592528558236648,0.5102350182208133,0.017838071235045834
0.704,-1.8245982203965332,0.2661772327416365,0.5479262016201244,-0.45467385342573186,-0.23874262506592125,-0.9632374528496559
0.708,-0.33186436570290795,-0.2965158192165678,-0.5064000502657271,-0.6435183216944421,-1.2418481365841842,0.21439856568051952
0.712,-0.8671210063498901,1.869519245517362,-1.3319821279797506,-0.9240072744116447,-0.04309574016764969,-0.3957954560173266
0.716,-0.12027343089709404,-2.7596364113470293,-1.8956737363760605,0.6105406649098062,-0.09749957612182358,-0.619343367513287
0.72,-0.18573882877081627,0.42412186234909394,0.3025589519266183,-0.04504663273140359,-1.0214470719125044,2.251746311579704
0.724,-1.3392240517611387,-0.9012574694661578,-1.7877473131820423,-0.6258338391664385,-1.9299156280086887,-0.9936967250590695
0.728,0.3497551387568466,-0.3263289669270881,-0.4945790936307683,-0.9269764628390748,0.3454480317552815,-0.09736245798917927
0.732,-0.2863867553979286,-0.5731390080500508,0.569415977122942,-1.5925484532078897,1.043847216556963,-0.3742086600555907
0.736,-1.2835390239587192,1.1168733954981047,0.13409479357944676,0.07187964479313748,-0.08458209501943537,-1.2489323493211715
0.74,0.7590093210579177,-0.765984927767133,-2.4297800889963006,-0.9105218190294844,-0.6980128596653892,0.8280719230865391
0.744,-0.9565839353537333,-1.084436355039325,0.4477414769813769,1.5533557389288968,0.508405748352038,0.3034712961048538
0.748,0.07044844544582182,-0.613828003281658,-0.2143384398056145,1.6634874282959466,0.6003544686783882,0.0006683668367638052
0.752,-1.1490179988368545,-0.29910714507663416,0.026479129286515444,0.8867376501476336,0.41570870616351974,-0.13740345003547663
0.756,0.06357473731033218,0.8819285743312646,-0.12022144489050621,-0.8991352118480195,-2.2015051259099625,0.5809480127121598
0.76,0.31039413477054295,0.19628262325046564,-0.8877532248904059,0.90626304249844,-1.784334732139698,0.05840355835198195
0.764,-0.28599102344446203,0.2540194421556214,-0.3561477801753788,0.022256311605464218,-0.8524559825535661,-0.16152114832871664
0.768,-1.1785486143337964,-0.3216575669149821,-0.6590348687169866,0.4169994477511136,0.8905185595731541,-1.9081172100045445
0.772,-0.9159792717627118,-1.8385673020819733,-1.106963823026426,-0.9876230890643126,1.4499156396261241,-0.16978420222420434
0.776,-0.9567498700949166,-1.6778424157606873,1.5813047605847192,0.2846563208836217,-0.3554313342781601,-0.1748511246860051
0.78,0.3237828214889464,0.5823085910222641,1.8528171086790892,-1.2689329913990681,0.8958936655693234,0.7841864575534148
0.784,-2.2671591729583644,-0.7219586744502305,0.8746414458363555,0.33569073756578144,-0.7378759346096117,1.513737921293171
0.788,0.7876111693477549,-0.9811314915524102,-1.3294394922171544,0.8046686237941123,-0.14482337122038677,0.15182593493590765
0.792,0.4688885718916426,0.9351221648204923,0.7877330469479662,1.721145119117379,-1.2113603832565423,0.3910716164827838
0.796,0.0027792016527627603,0.1891277738979868,0.20142786128581328,0.32919738589865283,0.9416503009969992,0.08939779134989777
0.8,-1.907757667918181,-1.1826085279556988,-0.20950887938017254,1.5197639075261464,-1.668709044276921,1.331892860881211
0.804,-0.0940930963057075,0.16281449137650345,-0.9013654073588666,1.8094761795754362,1.5539246709933534,1.3009604219759
0.808,0.23040226316207651,-2.1762643784151985,0.23794503742774673,1.1811477663112275,0.5616366222720147,0.9425441680991334
0.812,0.6265437602624218,-0.7946179500123739,0.20348829804516502,0.33476111212381965,-0.861533188163418,-0.23109351270455628
0.8160000000000001,0.5797301652568968,0.24107669762494113,-1.0604943303762007,0.16237166800098204,1.5092553261178552,-1.1005668713441015
0.8200000000000001,-0.21229018328709254,1.3852273214917503,0.04537964460255094,0.34659570970681447,0.9714202634326133,1.1959371548689437
0.8240000000000001,0.4699062085720376,0.27058457272488196,0.9928130141379317,1.6629885711262111,0.08825673056107043,-1.1587055262351527
0.8280000000000001,0.17254807818506046,0.29725219694564836,0.7528879458722842,-1.8111076653870897,-0.6069495825335791,-1.0129523458038676
0.8320000000000001,-2.0870580932040723,-0.49199812314910163,0.4521577066867411,-0.5122468359364952,1.0945985158818903,-1.1539932966458644
0.836,2.052778555409274,0.47566173163645503,-0.030483409449572247,-0.8785203428208549,-0.2178691541929699,0.6808924863173692
0.84,-0.39243732578772117,1.7136234029665969,-0.013880102384984274,-0.06618977537382162,1.9266435707498837,-1.8704464139494974
0.844,-0.14333863849730408,-0.2294505976751398,-0.1639620987415356,1.7292918390793175,0.5972780352359556,-0.4666835321012748
0.848,-0.14237939265358474,0.7043246299707199,1.1977542414112468,-1.331489925560248,0.581661661756234,-1.1109820766142937
0.852,-1.215890783475855,-0.4591269732327278,0.27587976343848575,1.0680679123832326,1.2790538079571623,0.24718863202317334
0.856,0.19810090146641443,4.402141294125624,-0.32795046112519427,0.2727437924192647,-0.13654246852699337,-0.06999977305457826
0.86,-1.783633189532287,-0.18021241795132045,-0.3382708375819034,-2.401287240454777,-1.6280360050109353,-0.7674182262033928
0.864,-0.40075847546580334,0.06609489827454411,0.13817333055399536,-0.8865220375735824,0.6846191532033676,1.5569756513220767
0.868,0.9182655099950795,1.3027970926880204,2.412110881646129,0.5378507444379587,0.22225397616799164,0.49051378705708176
0.872,-1.4923346817900445,-0.08798983001836037,-1.4852975482889466,0.5860531616582174,0.44495951161991404,2.8142174574438314
0.876,1.4333947738393644,-0.42250818997247463,0.44081072571493096,1.0445582604541594,0.0758015247098819,0.8370830584250728
0.88,0.8077184985444749,0.035766563000703175,-0.9908430703662577,0.43431775897442987,0.9219430850237087,1.5546237076534606
0.884,-0.27224372248843726,-0.9479951540018784,-0.8439804601632591,0.3535019923412138,1.3265100884300305,1.3072326165463424
0.888,0.5148757713959836,-0.6166132617546047,0.1502601346893034,-1.5326961875064193,-0.26388650475336906,2.5512381925117094
0.892,-1.3862662176162457,-0.2827468656235834,-0.5229890499201171,-1.092229428747021,-1.072208893718411,-1.1457015123864618
0.896,-0.410031714203132,0.3464498823341709,0.029161202224569922,0.12381987680081427,-0.8732339188774844,0.21370788503631527
0.9,-1.4717975521595081,-0.16317556225152585,-0.7152854930567367,-0.6834624706396124,-0.9775958575264199,-1.3720320950507565
0.904,-0.8736428235645616,-1.2145905964441532,0.6801578562320351,-0.2431428267456657,-0.11448028967950127,-1.819129255618974
0.908,0.868720416530267,-0.45116202555004287,1.2656450742183813,0.19411881188062108,0.7001083886130949,0.7706276526098649
